start_station_name,date,hour,trip_count,PRCP,SNOW,TAVG,extreme_weather,event_Basketball,event_Comedy,event_Concert,event_Fair,event_Hockey,day_of_week,is_weekend,week_of_year,month
MIT at Mass Ave / Amherst St,2024-09-03,16,30.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-03,17,49.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-03,18,30.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-03,19,41.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-03,20,24.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-03,21,13.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-03,22,17.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-03,23,6.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,0,1.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,1,1.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,2,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,3,1.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,4,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,5,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,6,5.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,7,6.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,8,17.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,9,13.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,10,18.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,11,22.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,12,28.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,13,16.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,14,30.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,15,21.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,16,53.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,17,44.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,18,52.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,19,37.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,20,18.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,21,21.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,22,6.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-04,23,4.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,0,4.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,1,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,2,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,3,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,4,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,5,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,6,2.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,7,7.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,8,28.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,9,12.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,10,23.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,11,27.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,12,20.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,13,34.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,14,23.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,15,27.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,16,44.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,17,45.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,18,53.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,19,28.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,20,16.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,21,15.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,22,18.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-05,23,11.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,0,3.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,1,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,2,2.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,3,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,4,1.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,5,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,6,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,7,4.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,8,13.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,9,9.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,10,18.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,11,17.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,12,30.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,13,25.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,14,36.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,15,51.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,16,55.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,17,67.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,18,40.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,19,41.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,20,25.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,21,26.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,22,22.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-06,23,14.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,36,September
MIT at Mass Ave / Amherst St,2024-09-07,0,4.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,1,3.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,2,6.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,3,2.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,4,1.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,5,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,6,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,7,7.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,8,6.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,9,8.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,10,26.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,11,25.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,12,34.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,13,42.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,14,33.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,15,35.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,16,46.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,17,35.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,18,29.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,19,31.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,20,21.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,21,6.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,22,13.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-07,23,16.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,0,4.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,1,4.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,2,5.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,3,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,4,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,5,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,6,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,7,2.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,8,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,9,8.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,10,27.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,11,40.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,12,39.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,13,33.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,14,48.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,15,32.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,16,66.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,17,35.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,18,45.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,19,47.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,20,27.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,21,17.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,22,10.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-08,23,5.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,36,September
MIT at Mass Ave / Amherst St,2024-09-09,0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,1,2.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,2,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,3,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,4,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,5,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,6,4.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,7,5.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,8,27.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,9,14.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,10,11.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,11,12.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,12,38.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,13,29.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,14,48.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,15,31.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,16,44.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,17,34.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,18,30.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,19,45.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,20,30.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,21,22.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,22,14.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-09,23,4.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,0,1.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,1,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,2,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,3,1.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,4,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,5,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,6,3.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,7,18.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,8,26.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,9,9.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,10,15.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,11,22.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,12,28.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,13,23.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,14,31.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,15,30.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,16,46.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,17,36.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,18,30.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,19,35.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,20,21.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,21,17.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,22,8.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-10,23,4.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-11,0,3.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-11,1,5.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-11,2,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,37,September
MIT at Mass Ave / Amherst St,2024-09-11,3,1.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,37,September
